end_of_interval	out
2001-09-05 00:00:00	47.2963
2001-09-06 00:00:00	37
2001-09-07 00:00:00	39.7963
2001-09-08 00:00:00	38
2001-09-09 00:00:00	49.7963
2001-09-10 00:00:00	47.5
2001-09-11 00:00:00	54.5
2001-09-12 00:00:00	47.5
2001-09-13 00:00:00	47.2963
2001-09-14 00:00:00	46.5
2001-09-15 00:00:00	40.5
2001-09-16 00:00:00	47.7963
2001-09-17 00:00:00	50.7963
2001-09-18 00:00:00	45.7963
2001-09-19 00:00:00	54.7963
2001-09-20 00:00:00	33.5
2001-09-21 00:00:00	37.7963
2001-09-22 00:00:00	46.2963
2001-09-23 00:00:00	39.2963
2001-09-24 00:00:00	35.5
2001-09-25 00:00:00	45.2963
2001-09-26 00:00:00	50
2001-09-27 00:00:00	44.2963
2001-09-28 00:00:00	45.5
2001-09-29 00:00:00	39.2963
2001-09-30 00:00:00	39.2963
2001-10-01 00:00:00	32.329
2001-10-02 00:00:00	32.97925
2001-10-03 00:00:00	37.516
2001-10-04 00:00:00	34.75425
2001-10-05 00:00:00	35.1395
2001-10-06 00:00:00	36.71175
2001-10-07 00:00:00	49.62425
2001-10-08 00:00:00	43.06025
2001-10-09 00:00:00	38.99875
2001-10-10 00:00:00	42.2495
2001-10-11 00:00:00	42.6785
2001-10-12 00:00:00	50.67225
2001-10-13 00:00:00	59.13725
2001-10-14 00:00:00	73.21925
2001-10-15 00:00:00	55.48725
2001-10-16 00:00:00	56.89175
2001-10-17 00:00:00	47.256
2001-10-18 00:00:00	39.46
2001-10-19 00:00:00	37.06375
2001-10-20 00:00:00	40.22075
2001-10-21 00:00:00	43.4615
2001-10-22 00:00:00	35.55025
2001-10-23 00:00:00	43.43325
2001-10-24 00:00:00	46.02025
2001-10-25 00:00:00	38.79525
2001-10-26 00:00:00	44.57475
2001-10-27 00:00:00	55.27725
2001-10-28 00:00:00	43.2245
2001-10-29 00:00:00	46.279
2001-10-30 00:00:00	48.1485
2001-10-31 00:00:00	33.7845
2001-11-01 00:00:00	42.92125
2001-11-02 00:00:00	57.7495
2001-11-03 00:00:00	47.6575
2001-11-04 00:00:00	41.31
2001-11-05 00:00:00	43.7035
2001-11-06 00:00:00	49.26275
2001-11-07 00:00:00	45.58575
2001-11-08 00:00:00	44.17925
2001-11-09 00:00:00	44.15575
2001-11-10 00:00:00	46.7085
2001-11-11 00:00:00	44.494
2001-11-12 00:00:00	55.8225
2001-11-13 00:00:00	49.046
2001-11-14 00:00:00	47.57325
2001-11-15 00:00:00	54.4455
2001-11-16 00:00:00	47.307
2001-11-17 00:00:00	41.74225
2001-11-18 00:00:00	44.49425
2001-11-19 00:00:00	44.432
2001-11-20 00:00:00	42.70325
2001-11-21 00:00:00	45.34075
2001-11-22 00:00:00	43.3045
2001-11-23 00:00:00	50.94575
2001-11-24 00:00:00	54.63525
2001-11-25 00:00:00	58.437
2001-11-26 00:00:00	52.14075
2001-11-27 00:00:00	54.45775
2001-11-28 00:00:00	61.87625
2001-11-29 00:00:00	47.72125
2001-11-30 00:00:00	71.40525
2001-12-01 00:00:00	54.59025
2001-12-02 00:00:00	47.54175
2001-12-03 00:00:00	60.3945
2001-12-04 00:00:00	62.836
2001-12-05 00:00:00	62.034
2001-12-06 00:00:00	55.71425
2001-12-07 00:00:00	50.0735
2001-12-08 00:00:00	50.10325
2001-12-09 00:00:00	58.77
2001-12-10 00:00:00	62.132
2001-12-11 00:00:00	64.297
2001-12-12 00:00:00	66.88925
2001-12-13 00:00:00	48.8588
2001-12-14 00:00:00	52.45875
2001-12-15 00:00:00	50.8415
2001-12-16 00:00:00	55.48775
2001-12-17 00:00:00	52.4235
2001-12-18 00:00:00	51.0875
2001-12-19 00:00:00	51.40425
2001-12-20 00:00:00	51.29975
2001-12-21 00:00:00	51.1065
2001-12-22 00:00:00	49.2963
2001-12-23 00:00:00	48.2963
2001-12-24 00:00:00	48.5
2001-12-25 00:00:00	42.8946
2001-12-26 00:00:00	44.53575
2001-12-27 00:00:00	49.472
2001-12-28 00:00:00	75.8615
2001-12-29 00:00:00	64.41375
2001-12-30 00:00:00	74.85975
2001-12-31 00:00:00	87.2505
2002-01-01 00:00:00	72.42725
2002-01-02 00:00:00	86.40025
2002-01-03 00:00:00	81.51325
2002-01-04 00:00:00	83.2735
2002-01-05 00:00:00	74.647
2002-01-06 00:00:00	89.3785
